"model","data_gen","dataset_num","leg_deg","llik_stationary","aic_stationary","bic_stationary"
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",23,7,-225.845132628339,465.690265256677,483.926456558594
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",24,7,-213.192178592688,440.384357185375,458.620548487292
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",25,7,-197.716805647262,409.433611294524,427.669802596441
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",26,7,-79.2540244751061,172.508048950212,190.744240252129
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",27,7,-140.538138507092,295.076277014184,313.3124683161
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",28,7,-126.580759840855,267.161519681709,285.397710983626
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",29,7,-140.185898044972,294.371796089944,312.60798739186
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",30,7,-107.943570051785,229.88714010357,248.123331405486
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",31,7,-134.221451612825,282.442903225651,300.679094527567
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",32,7,-141.316128964846,296.632257929691,314.868449231608
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",33,7,-139.096118093292,292.192236186584,310.428427488501
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",34,7,-138.97019294681,291.940385893619,310.176577195536
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",35,7,-158.953611013475,331.907222026951,350.143413328867
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",36,7,-133.333629637153,280.667259274307,298.903450576224
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",37,7,-140.451040383113,294.902080766225,313.138272068142
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",38,7,-100.660938627099,215.321877254197,233.558068556114
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",39,7,-102.085465249173,218.170930498347,236.407121800263
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",40,7,-143.459591406003,300.919182812007,319.155374113923
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",41,7,-113.568865593683,241.137731187365,259.373922489282
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",42,7,-166.078918007598,346.157836015196,364.394027317112
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",43,7,-115.876886231338,245.753772462676,263.989963764593
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",44,7,-129.34774435675,272.695488713499,290.931680015416
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",45,7,-122.125152419089,258.250304838178,276.486496140094
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",46,7,-195.961714925632,405.923429851264,424.159621153181
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",47,7,-124.060486946873,262.120973893745,280.357165195662
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",48,7,-145.855780450735,305.71156090147,323.947752203386
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",49,7,-90.7084917243899,195.41698344878,213.653174750696
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",50,7,-138.462354404065,290.92470880813,309.160900110046
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",51,7,-201.944305763641,417.888611527283,436.1248028292
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",52,7,-121.322411901857,256.644823803713,274.88101510563
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",53,7,-163.748767024043,341.497534048086,359.733725350003
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",54,7,-100.040755104328,214.081510208656,232.317701510573
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",55,7,-92.9318920940238,199.863784188048,218.099975489964
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",56,7,-116.549529079853,247.099058159705,265.335249461622
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",57,7,-94.1967215801464,202.393443160293,220.62963446221
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",58,7,-103.436331088908,220.872662177816,239.108853479732
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",59,7,-74.4094302067269,162.818860413454,181.05505171537
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",60,7,-114.110656405176,242.221312810352,260.457504112268
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",61,7,-151.570391717924,317.140783435849,335.376974737765
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",62,7,-97.503723393536,209.007446787072,227.243638088989
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",63,7,-106.518704945128,227.037409890256,245.273601192173
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",64,7,-183.791553850744,381.583107701487,399.819299003404
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",65,7,-130.454011828798,274.908023657596,293.144214959512
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",66,7,-122.405496056785,258.810992113571,277.047183415487
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",67,7,-122.257517479274,258.515034958549,276.751226260465
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",68,7,-90.8263173499783,195.652634699957,213.888826001873
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",69,7,-218.194820913623,450.389641827246,468.625833129162
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",70,7,-167.332221986341,348.664443972681,366.900635274598
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",71,7,-113.688507899681,241.377015799361,259.613207101278
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",72,7,-171.031668718741,356.063337437482,374.299528739399
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",73,7,-108.541744843672,231.083489687343,249.31968098926
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",74,7,-149.224124937935,312.448249875871,330.684441177787
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",75,7,-139.569610092537,293.139220185075,311.375411486992
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",76,7,-128.634283767699,271.268567535399,289.504758837315
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",77,7,-79.6057385515542,173.211477103108,191.447668405025
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",78,7,-144.150273395448,302.300546790896,320.536738092813
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",79,7,-166.57309052852,347.146181057041,365.382372358957
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",80,7,-146.086820216349,306.173640432698,324.409831734615
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",81,7,-135.810370391415,285.62074078283,303.856932084747
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",82,7,-183.589775246081,381.179550492163,399.41574179408
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",83,7,-116.61072768692,247.22145537384,265.457646675756
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",84,7,-204.882646982011,423.765293964022,442.001485265938
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",85,7,-108.816509486514,231.633018973029,249.869210274945
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",86,7,-166.804452690531,347.608905381062,365.845096682978
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",87,7,-76.0107417500961,166.021483500192,184.257674802109
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",88,7,-131.841909015756,277.683818031512,295.920009333428
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",89,7,-194.577200712538,403.154401425076,421.390592726993
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",90,7,-133.843125740458,281.686251480915,299.922442782832
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",91,7,-133.363003839549,280.726007679097,298.962198981014
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",92,7,-106.962900737729,227.925801475457,246.161992777374
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",93,7,-133.840033067821,281.680066135642,299.916257437559
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",94,7,-136.949190014817,287.898380029634,306.13457133155
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",95,7,-158.110035936808,330.220071873616,348.456263175533
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",96,7,-151.964706847125,317.92941369425,336.165604996167
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",97,7,-137.804794716292,289.609589432584,307.845780734501
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",98,7,-71.4760319494692,156.952063898938,175.188255200855
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",99,7,-174.892743098101,363.785486196202,382.021677498118
"model_Yquad1-1-1_tr100_legd7.RData","Yquad1-1-1",100,7,-179.194604255255,372.38920851051,390.625399812427
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",1,9,-115.255306897476,248.510613794951,271.957145468844
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",2,9,-133.79185448979,285.583708979581,309.030240653474
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",3,9,-119.690738235991,257.381476471983,280.828008145876
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",4,9,-144.099323868157,306.198647736314,329.645179410207
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",5,9,-137.317899467116,292.635798934232,316.082330608125
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",6,9,-149.337855579218,316.675711158436,340.122242832328
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",7,9,-155.030069848119,328.060139696238,351.50667137013
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",8,9,-142.522354508345,303.044709016689,326.491240690582
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",9,9,-135.448712432536,288.897424865072,312.343956538965
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",10,9,-166.429087431248,350.858174862496,374.304706536388
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",11,9,-152.994662033947,323.989324067894,347.435855741787
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",12,9,-152.485202147537,322.970404295075,346.416935968967
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",13,9,-155.949859021733,329.899718043465,353.346249717358
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",14,9,-92.0736874200881,202.147374840176,225.593906514069
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",15,9,-160.554594270957,339.109188541914,362.555720215807
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",16,9,-86.9064468665661,191.812893733132,215.259425407025
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",17,9,-136.225537441476,290.451074882953,313.897606556845
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",18,9,-106.059725756529,230.119451513058,253.565983186951
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",19,9,-113.297882256797,244.595764513594,268.042296187487
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",20,9,-91.1106091570079,200.221218314016,223.667749987909
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",21,9,-120.578373941151,259.156747882303,282.603279556196
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",22,9,-98.9405197188675,215.881039437735,239.327571111628
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",23,9,-225.080089938753,468.160179877506,491.606711551398
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",24,9,-212.461034838543,442.922069677085,466.368601350978
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",25,9,-197.037329286931,412.074658573862,435.521190247755
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",26,9,-78.9694674402524,175.938934880505,199.385466554398
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",27,9,-140.063082105906,298.126164211812,321.572695885705
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",28,9,-126.136295496649,270.272590993298,293.719122667191
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",29,9,-139.717654069765,297.43530813953,320.881839813423
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",30,9,-107.561753492159,233.123506984319,256.570038658212
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",31,9,-133.757322794969,285.514645589938,308.961177263831
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",32,9,-140.829799799858,299.659599599716,323.106131273609
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",33,9,-138.622422869606,295.244845739212,318.691377413105
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",34,9,-138.488806437985,294.97761287597,318.424144549863
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",35,9,-158.404624454428,334.809248908857,358.25578058275
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",36,9,-132.882725944427,283.765451888853,307.211983562746
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",37,9,-139.969312600941,297.938625201882,321.385156875775
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",38,9,-100.311481365302,218.622962730604,242.069494404497
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",39,9,-101.729068152015,221.458136304029,244.904667977922
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",40,9,-142.962905624195,303.925811248389,327.372342922282
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",41,9,-113.172286240451,244.344572480902,267.791104154795
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",42,9,-165.511723470956,349.023446941912,372.469978615805
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",43,9,-115.47491018166,248.949820363321,272.396352037214
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",44,9,-128.900793318647,275.801586637295,299.248118311187
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",45,9,-121.703989707609,261.407979415218,284.854511089111
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",46,9,-195.290453747368,408.580907494737,432.02743916863
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",47,9,-123.653856563347,265.307713126695,288.754244800588
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",48,9,-145.360572917502,308.721145835003,332.167677508896
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",49,9,-90.4011680890987,198.802336178197,222.24886785209
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",50,9,-137.978554955814,293.957109911629,317.403641585521
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",51,9,-201.253532029327,420.507064058655,443.953595732548
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",52,9,-120.896306362825,259.792612725651,283.239144399544
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",53,9,-163.206000099991,344.412000199982,367.858531873874
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",54,9,-99.6846615100036,217.369323020007,240.8158546939
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",55,9,-92.6149382704978,203.229876540996,226.676408214888
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",56,9,-116.155091972587,250.310183945175,273.756715619068
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",57,9,-93.8597843734962,205.719568746992,229.166100420885
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",58,9,-103.072511177875,224.145022355749,247.591554029642
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",59,9,-74.1391652717449,166.27833054349,189.724862217383
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",60,9,-113.725835257479,245.451670514957,268.89820218885
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",61,9,-151.044109462614,320.088218925227,343.53475059912
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",62,9,-97.1627265902631,212.325453180526,235.771984854419
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",63,9,-106.14387279901,230.28774559802,253.734277271913
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",64,9,-183.160121915577,384.320243831154,407.766775505046
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",65,9,-130.007263411977,278.014526823954,301.461058497847
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",66,9,-121.983031156313,261.966062312626,285.412593986519
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",67,9,-121.832410152725,261.66482030545,285.111351979343
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",68,9,-90.502808640136,199.005617280272,222.452148954165
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",69,9,-217.450900731792,452.901801463583,476.348333137476
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",70,9,-166.756534598606,351.513069197213,374.959600871105
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",71,9,-113.28917112881,244.57834225762,268.024873931513
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",72,9,-170.441866056987,358.883732113974,382.330263787867
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",73,9,-108.157159249726,234.314318499453,257.760850173346
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",74,9,-148.708894115349,315.417788230699,338.864319904591
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",75,9,-139.083453713685,296.166907427371,319.613439101264
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",76,9,-128.186790621999,274.373581243997,297.82011291789
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",77,9,-79.3190442622489,176.638088524498,200.084620198391
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",78,9,-143.649078951235,305.298157902471,328.744689576364
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",79,9,-166.009622598414,350.019245196829,373.465776870722
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",80,9,-145.579516701011,309.159033402022,332.605565075915
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",81,9,-135.362496521641,288.724993043282,312.171524717174
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",82,9,-182.957075228736,383.914150457473,407.360682131366
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",83,9,-116.210458969362,250.420917938724,273.867449612617
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",84,9,-204.197535024527,426.395070049054,449.841601722947
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",85,9,-108.436581152386,234.873162304773,258.319693978665
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",86,9,-166.230063137146,350.460126274292,373.906657948185
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",87,9,-75.7407760560309,169.481552112062,192.928083785955
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",88,9,-131.392118496122,280.784236992244,304.230768666136
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",89,9,-193.910817691374,405.821635382748,429.268167056641
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",90,9,-133.379951425593,284.759902851186,308.206434525079
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",91,9,-132.897285451202,283.794570902403,307.241102576296
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",92,9,-106.5847179236,231.1694358472,254.615967521093
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",93,9,-133.377368697234,284.754737394468,308.201269068361
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",94,9,-136.485521907101,290.971043814202,314.417575488095
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",95,9,-157.580516250665,333.161032501329,356.607564175222
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",96,9,-151.458872149251,320.917744298502,344.364275972395
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",97,9,-137.32605111828,292.652102236559,316.098633910452
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",98,9,-71.2158246811089,160.431649362218,183.878181036111
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",99,9,-174.300017614257,366.600035228513,390.046566902406
"model_Yquad1-1-1_tr100_legd9.RData","Yquad1-1-1",100,9,-178.584644836084,375.169289672169,398.615821346061
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",1,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",2,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",3,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",4,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",5,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",6,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",7,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",8,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",9,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",10,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",11,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",12,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",13,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",14,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",15,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",16,1,-Inf,Inf,Inf
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",17,1,-Inf,Inf,Inf
